,assists,creeps_stacked,deaths,denies,duration,hero_damage,kills,last_hits,levels,name,net,obs_placed,sen_placed,tower_damage,xpm
2691,20,14.0,29,37,30.33,61323.0,11,658,81,Team Liquid,46717.0,11.0,14.0,5705.0,2009
2692,84,36.0,38,18,55.27,127288.0,33,1326,119,PSG.LGD,88465.0,23.0,30.0,11860.0,2588
2693,103,97.0,33,24,55.27,148088.0,37,1212,118,OG,81363.0,22.0,24.0,3945.0,2380
2694,44,18.191974595842957,7,50,27.58,42240.0,26,625,74,Team Secret,61346.0,13.504618937644342,19.03002309468822,6520.0,2246
2695,15,18.191974595842957,26,16,27.58,19287.0,7,311,54,PSG.LGD,28607.0,13.504618937644342,19.03002309468822,748.0,1239
2696,14,5.0,32,39,34.28,60683.0,6,779,80,PSG.LGD,45106.0,16.0,24.0,2144.0,1932
2697,80,34.0,6,60,34.28,75732.0,30,889,99,Royal Never Give Up,68391.0,16.0,21.0,18906.0,2744
2698,20,18.191974595842957,29,31,38.51,33434.0,12,734,77,Fnatic,44848.0,13.504618937644342,19.03002309468822,769.0,1778
2699,53,18.191974595842957,13,28,38.51,44374.0,29,946,96,Team Secret,76909.0,13.504618937644342,19.03002309468822,5296.0,2627
2700,99,5.0,60,57,67.54,228766.0,42,1708,123,Royal Never Give Up,123787.0,31.0,41.0,11787.0,2881
2701,172,23.0,42,55,67.54,274059.0,59,2154,125,Team Secret,164747.0,31.0,51.0,17212.0,3280
2702,90,32.0,18,32,38.5,115037.0,34,1174,116,Thunder Awaken,94734.0,19.0,35.0,13216.0,3275
2703,37,8.0,36,87,38.5,92198.0,18,1105,96,Team Liquid,67235.0,18.0,34.0,6934.0,2329
2704,102,5.0,34,55,52.23,131815.0,44,1240,123,Team Liquid,105867.0,22.0,18.0,21614.0,2878
2705,75,3.0,44,35,52.23,128721.0,34,844,111,PSG.LGD,76557.0,21.0,32.0,12392.0,2218
2706,35,10.0,40,47,48.24,105525.0,12,1192,103,Team Secret,71748.0,23.0,27.0,10685.0,2241
2707,117,78.0,12,22,48.24,154361.0,40,1741,120,Evil Geniuses,106305.0,22.0,39.0,26752.0,3115
2708,26,12.0,30,55,38.23,73227.0,13,771,89,Team Liquid,50710.0,18.0,25.0,4060.0,1927
2709,68,7.0,13,62,38.23,111511.0,28,1183,114,Team Secret,85829.0,18.0,18.0,15080.0,3104
2710,109,26.0,18,38,36.3,138046.0,50,983,116,OG,88539.0,17.0,27.0,19869.0,3448
2711,39,34.0,50,38,36.3,93331.0,17,685,87,BOOM Esports,49937.0,15.0,29.0,2379.0,2168
2712,89,46.0,23,38,41.1,98002.0,30,1002,113,Nigma Galaxy,90309.0,19.0,35.0,19016.0,2946
2713,55,16.0,32,57,41.1,109241.0,23,994,101,OG,73189.0,19.0,34.0,18795.0,2469
2714,36,23.0,32,61,38.22,98018.0,16,931,92,Team Liquid,62381.0,17.0,18.0,3805.0,2126
2715,80,29.0,16,81,38.22,104098.0,32,1099,105,Evil Geniuses,79364.0,18.0,23.0,17471.0,2691
2716,94,17.0,9,40,26.31,88764.0,39,551,88,Team Secret,60481.0,11.0,12.0,24863.0,2924
2717,24,8.0,41,35,26.31,56213.0,8,403,66,OG,29832.0,11.0,14.0,750.0,1792
2718,46,41.0,50,38,44.55,96422.0,17,857,101,Nigma Galaxy,59632.0,20.0,27.0,3840.0,2245
2719,110,52.0,18,46,44.55,157206.0,49,1242,123,Team Liquid,96219.0,21.0,27.0,16648.0,3226
2720,43,6.0,10,62,25.5,52434.0,20,629,80,Royal Never Give Up,46290.0,11.0,11.0,4434.0,2519
2721,19,16.0,21,47,25.5,46131.0,9,603,69,Team Spirit,34507.0,10.0,9.0,1126.0,1952
2722,64,35.0,20,34,37.54,89183.0,26,1123,114,Tundra Esports,86926.0,19.0,35.0,13652.0,3244
2723,34,40.0,26,46,37.54,62709.0,20,1086,97,OG,66718.0,17.0,34.0,10543.0,2456
2724,71,2.0,11,38,34.4,90373.0,31,850,101,PSG.LGD,69944.0,16.0,23.0,18921.0,2685
2725,24,14.0,31,30,34.4,60960.0,11,778,85,Team Secret,48933.0,16.0,8.0,3400.0,1966
2726,54,3.0,22,27,31.28,83615.0,26,661,94,Royal Never Give Up,63946.0,15.0,28.0,25685.0,2707
2727,53,17.0,26,43,31.28,75489.0,22,745,87,PSG.LGD,54341.0,15.0,26.0,2259.0,2391
2728,75,13.0,18,36,37.35,116761.0,35,961,114,Royal Never Give Up,90283.0,17.0,26.0,17508.0,3288
2729,41,65.0,35,24,37.35,104478.0,18,1072,98,PSG.LGD,69303.0,17.0,31.0,959.0,2538
2730,64,26.0,15,42,28.49,94673.0,30,719,90,PSG.LGD,54470.0,15.0,22.0,3375.0,2707
2731,32,7.0,30,34,28.49,52005.0,15,597,73,Royal Never Give Up,37333.0,14.0,14.0,3416.0,1981
2732,55,15.0,28,43,37.4,101446.0,22,809,92,Nigma Galaxy,54289.0,17.0,18.0,6421.0,2140
2733,74,14.0,23,40,37.4,117964.0,28,873,107,Team Secret,69609.0,18.0,23.0,18999.0,2835
2734,22,8.0,40,21,31.4,66724.0,11,534,72,Team Secret,33855.0,15.0,21.0,1155.0,1757
2735,99,14.0,11,21,31.4,87261.0,40,560,90,OG,55384.0,15.0,22.0,12544.0,2597
2736,25,11.0,35,66,32.59,63647.0,13,690,79,Team Liquid,46845.0,15.0,18.0,4400.0,1886
2737,76,7.0,13,47,32.59,84336.0,34,872,102,Evil Geniuses,68748.0,15.0,16.0,12489.0,2898
2738,52,11.0,12,42,31.47,77508.0,29,801,95,Fnatic,72804.0,14.0,11.0,12085.0,2685
2739,25,17.0,30,23,31.47,66111.0,12,599,78,OG,36608.0,13.0,23.0,759.0,1833
2740,113,21.0,25,49,50.32,128884.0,44,1678,138,Tundra Esports,141232.0,24.0,43.0,29801.0,3513
2741,61,32.0,44,30,50.32,185472.0,24,1663,118,OG,84425.0,23.0,41.0,1087.0,2592
2742,21,13.0,31,38,32.47,52226.0,11,886,86,Team Spirit,53504.0,16.0,24.0,5794.0,2192
2743,70,8.0,11,63,32.47,115686.0,31,755,100,Royal Never Give Up,68903.0,15.0,16.0,13630.0,2837
2744,11,18.191974595842957,32,46,30.5,81486.7612757732,9,447,61,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1510
2745,38,18.191974595842957,9,31,30.5,81486.7612757732,29,590,84,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2616
2746,19,18.191974595842957,26,40,39.11,27848.0,10,691,74,OG,47263.0,13.504618937644342,19.03002309468822,1453.0,1652
2747,42,18.191974595842957,10,41,39.11,37878.0,26,747,87,Team Secret,70430.0,13.504618937644342,19.03002309468822,6147.0,2123
2748,51,11.0,11,30,29.0,55200.0,23,701,85,OG,58793.0,14.0,16.0,14750.0,2342
2749,16,15.0,23,53,29.0,38627.0,11,577,75,Fnatic,40087.0,13.0,22.0,2575.0,1828
2750,43,35.0,28,28,51.24,36925.0,17,1020,92,PSG.LGD,79757.0,21.0,16.0,5477.0,1898
2751,68,36.0,17,53,51.24,58522.0,28,902,94,OG,77587.0,21.0,13.0,7863.0,1909
2752,79,59.0,6,32,33.23,74505.0,30,1107,109,PSG.LGD,84315.0,16.0,28.0,18968.0,3440
2753,9,23.0,30,56,33.23,48126.0,6,972,86,Evil Geniuses,56441.0,15.0,26.0,1859.0,2242
2754,120,69.0,22,33,43.26,176573.0,52,1333,129,Tundra Esports,111371.0,20.0,35.0,28908.0,3545
2755,50,43.0,52,42,43.26,112043.0,22,1104,109,OG,77454.0,21.0,39.0,5316.0,2662
2756,46,18.191974595842957,27,31,63.16,81486.7612757732,26,1415,105,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1948
2757,46,18.191974595842957,26,34,63.16,81486.7612757732,26,1639,109,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2029
2758,31,4.0,36,33,23.23,49385.0,11,360,61,Team Liquid,24571.0,9.0,17.0,114.0,1722
2759,78,6.0,11,56,23.23,76151.0,36,411,79,OG,48158.0,12.0,20.0,14882.0,2567
2760,58,10.0,21,54,43.31,88246.0,21,1201,109,PSG.LGD,92883.0,21.0,26.0,20722.0,2416
2761,42,7.0,21,38,43.31,76278.0,20,1083,103,Fnatic,75699.0,21.0,23.0,2850.0,2170
2762,52,60.0,17,34,32.33,82412.0,29,983,106,PSG.LGD,80293.0,16.0,29.0,29468.0,3420
2763,38,53.0,29,44,32.33,70656.0,17,941,94,Team Aster,58469.0,16.0,30.0,1471.0,2629
2764,61,18.191974595842957,21,36,42.22,81486.7612757732,30,792,94,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2291
2765,27,18.191974595842957,30,44,42.22,81486.7612757732,20,888,86,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2029
2766,97,15.0,18,40,32.32,106107.0,38,854,106,BOOM Esports,67516.0,15.0,21.0,17798.0,3326
2767,48,35.0,38,30,32.32,83551.0,18,783,90,Fnatic,47488.0,15.0,18.0,4183.0,2464
2768,64,30.0,29,22,36.6,114623.0,26,815,100,Fnatic,56040.0,17.0,34.0,1712.0,2576
2769,68,32.0,27,24,36.6,93141.0,29,831,111,OG,69473.0,16.0,32.0,16990.0,3167
2770,70,7.0,15,37,38.33,88068.0,30,895,103,Team Aster,70236.0,18.0,24.0,12692.0,2662
2771,29,46.0,30,48,38.33,76249.0,15,967,93,PSG.LGD,56664.0,19.0,28.0,4158.0,2203
2772,47,18.191974595842957,37,45,41.22,46148.0,25,663,77,Fnatic,53670.0,13.504618937644342,19.03002309468822,4982.0,1668
2773,100,18.191974595842957,25,14,41.22,51004.0,37,817,95,Team Liquid,82089.0,13.504618937644342,19.03002309468822,9270.0,2428
2774,6,5.0,23,35,27.7,43251.0,6,617,71,Team Secret,43052.0,11.0,16.0,1850.0,2029
2775,50,28.0,6,32,27.7,63102.0,23,767,86,Nigma Galaxy,62551.0,13.0,19.0,20001.0,2706
2776,16,18.191974595842957,20,23,31.9,17893.0,6,721,68,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,2172.0,1740
2777,38,18.191974595842957,7,41,31.9,29339.0,19,861,80,PSG.LGD,62238.098293113595,13.504618937644342,19.03002309468822,9961.0,2369
2778,79,14.0,31,30,47.28,102655.0,30,1184,122,Team Aster,92840.0,23.0,39.0,12111.0,2793
2779,53,11.0,32,54,47.28,96414.0,30,1315,113,Evil Geniuses,79554.0,22.0,31.0,3963.0,2400
2780,110,9.0,12,24,53.8,125186.0,46,1429,125,Team Secret,125784.0,21.0,16.0,18977.0,3124
2781,22,14.0,46,26,53.8,90295.0,11,1194,109,Fnatic,71828.0,23.0,20.0,2163.0,2000
2782,56,8.0,14,54,27.4,73274.0,34,623,80,Team Secret,62261.0,13.0,8.0,25343.0,2313
2783,42,11.0,34,42,27.4,87699.0,14,556,67,Evil Geniuses,33986.0,14.0,13.0,786.0,1628
2784,8,18.191974595842957,20,28,24.34,81486.7612757732,4,273,48,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1103
2785,29,18.191974595842957,4,55,24.34,81486.7612757732,20,369,62,PSG.LGD,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1837
2786,60,18.191974595842957,6,25,29.1,35033.0,29,607,75,PSG.LGD,52837.0,13.504618937644342,19.03002309468822,3208.0,2197
2787,10,18.191974595842957,29,13,29.1,17705.0,6,443,54,Fnatic,27174.0,13.504618937644342,19.03002309468822,1025.0,1186
2788,77,20.0,9,50,35.49,81048.0,34,989,106,Team Aster,77291.0,17.0,18.0,20673.0,2830
2789,22,4.0,34,37,35.49,46323.0,9,953,85,Royal Never Give Up,54416.0,16.0,19.0,1460.0,2029
2790,40,18.191974595842957,4,35,29.1,43696.0,27,533,71,Fnatic,64002.0,13.504618937644342,19.03002309468822,11600.0,2049
2791,8,18.191974595842957,28,28,29.1,20386.0,4,575,60,OG,33022.0,13.504618937644342,19.03002309468822,1643.0,1455
2792,39,27.0,7,40,26.6,44567.0,18,627,79,OG,55759.0,13.0,8.0,20088.0,2326
2793,14,10.0,18,17,26.6,38150.0,7,584,66,Fnatic,34061.0,13.0,15.0,2857.0,1692
2794,39,31.0,29,45,48.5,122876.0,17,1096,111,Nigma Galaxy,78012.0,22.0,31.0,12729.0,2377
2795,65,16.0,17,60,48.5,171455.0,29,1343,123,Team Secret,104976.0,23.0,32.0,33148.0,2871
2796,23,17.0,34,82,30.8,82302.0,13,699,78,Team Secret,43047.0,14.0,9.0,2406.0,2119
2797,87,51.0,13,33,30.8,93343.0,34,816,95,Nigma Galaxy,65219.0,14.0,19.0,19079.0,2928
2798,85,24.0,17,20,33.36,96431.0,31,1019,97,Team Secret,77033.0,16.0,19.0,30157.0,2705
2799,41,12.0,34,47,33.36,65105.0,17,774,82,Team Liquid,47127.0,15.0,23.0,1923.0,2051
2800,19,3.0,39,22,27.27,49548.0,7,423,62,Team Liquid,29467.0,12.0,10.0,1965.0,1493
2801,83,15.0,8,42,27.27,71712.0,39,519,85,Team Secret,56088.0,10.0,6.0,5880.0,2439
2802,59,18.191974595842957,34,25,50.5,81486.7612757732,23,973,93,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1884
2803,59,18.191974595842957,23,53,50.5,81486.7612757732,34,1053,100,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2245
2804,6,5.0,26,36,22.2,28161.0,5,422,59,PSG.LGD,28131.0,11.0,17.0,1894.0,1651
2805,47,9.0,5,36,22.2,58183.0,26,470,74,Team Aster,42253.0,11.0,17.0,5577.0,2436
2806,62,20.0,32,50,46.34,117489.0,26,1282,115,Team Liquid,83572.0,20.0,20.0,7832.0,2773
2807,79,53.0,26,44,46.34,104446.0,31,1561,119,PSG.LGD,106668.0,21.0,27.0,23789.0,3066
2808,43,17.0,27,52,46.46,126426.0,16,1265,110,PSG.LGD,74497.0,23.0,37.0,3327.0,2509
2809,83,27.0,16,39,46.46,108143.0,25,1238,121,Team Liquid,96794.0,21.0,29.0,25796.0,2856
2810,35,18.191974595842957,19,38,40.4,81486.7612757732,15,528,69,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1336
2811,47,18.191974595842957,15,57,40.4,81486.7612757732,18,621,80,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1862
2812,72,31.0,14,44,40.18,98929.0,28,1354,114,Tundra Esports,113545.0,20.0,37.0,28368.0,3124
2813,35,24.0,28,34,40.18,81488.0,14,1190,91,Team Secret,66515.0,17.0,32.0,991.0,1994
2814,43,11.0,26,69,35.33,66540.0,23,889,91,Team Aster,52717.0,16.0,19.0,4808.0,2197
2815,61,19.0,23,48,35.33,85693.0,25,989,105,Royal Never Give Up,79461.0,15.0,21.0,24176.0,2839
2816,85,18.191974595842957,7,42,38.12,81486.7612757732,39,679,93,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2526
2817,11,18.191974595842957,39,43,38.12,81486.7612757732,7,780,71,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1661
2818,41,24.0,36,22,47.41,97064.0,17,1100,111,Tundra Esports,74363.0,22.0,41.0,11701.0,2472
2819,81,80.0,17,21,47.41,121236.0,36,1341,127,Team Spirit,103107.0,23.0,42.0,16190.0,3103
2820,87,18.191974595842957,31,25,75.47,57613.0,33,1948,117,PSG.LGD,115818.0,13.504618937644342,19.03002309468822,8912.0,1936
2821,61,18.191974595842957,35,36,75.47,51705.0,27,1669,115,OG,116655.0,13.504618937644342,19.03002309468822,9836.0,1867
2822,51,14.0,20,48,42.25,95075.0,30,1173,114,BOOM Esports,99046.0,20.0,27.0,32474.0,2908
2823,52,8.0,31,45,42.25,122443.0,20,1080,106,Fnatic,68427.0,19.0,25.0,5022.0,2613
2824,57,18.191974595842957,35,54,45.48,132082.0,25,1067,102,Team Aster,64873.0,21.0,29.0,5877.0,2236
2825,78,46.0,28,44,45.48,141628.0,35,1710,124,PSG.LGD,116148.0,20.0,31.0,18540.0,3180
2826,54,21.0,36,90,48.13,116388.0,31,1253,118,Team Secret,84388.0,21.0,40.0,5461.0,2734
2827,83,58.0,31,31,48.13,115426.0,36,1376,132,Tundra Esports,108785.0,23.0,43.0,14720.0,3160
2828,12,4.0,30,28,19.1,22673.0,7,330,48,Team Aster,24480.0,9.0,10.0,1024.0,1473
2829,55,14.0,7,39,19.1,44189.0,30,408,64,PSG.LGD,37998.0,9.0,13.0,1984.0,2381
2830,32,16.0,28,46,36.22,71584.0,16,893,91,Nigma Galaxy,57376.0,16.0,27.0,1862.0,2244
2831,74,20.0,16,46,36.22,86261.0,28,998,104,Evil Geniuses,77771.0,17.0,27.0,18973.0,2900
2832,72,24.0,17,69,63.3,175028.0,28,2230,140,Team Aster,162717.0,30.0,51.0,21771.0,3040
2833,38,3.0,28,33,63.3,225591.0,17,2138,126,Royal Never Give Up,117696.0,30.0,49.0,11434.0,2509
2834,95,7.0,60,36,57.57,162188.0,48,1110,123,OG,78347.0,26.0,74.0,7815.0,2681
2835,111,2.0,50,51,57.57,173489.0,60,1079,124,Team Liquid,98089.0,25.0,33.0,9920.0,2750
2836,0,18.191974595842957,0,0,51.26,81486.76127577318,0,0,30,Nigma Galaxy,9875.0,13.504618937644342,19.03002309468822,9776.290127020786,255
2837,0,18.191974595842957,0,0,51.26,81486.76127577318,0,0,30,Team Liquid,6500.0,13.504618937644342,19.03002309468822,9776.290127020786,255
2838,87,18.191974595842957,23,15,34.54,55867.0,34,624,87,Team Liquid,70207.0,13.504618937644342,19.03002309468822,8791.0,2464
2839,48,18.191974595842957,35,45,34.54,36971.0,23,561,76,OG,45761.0,13.504618937644342,19.03002309468822,2426.0,1895
2840,62,20.0,18,51,34.9,95403.0,28,1005,101,PSG.LGD,71960.0,17.0,25.0,17834.0,2965
2841,38,12.0,28,48,34.9,61660.0,17,901,87,Royal Never Give Up,59091.0,15.0,23.0,4881.0,2194
2842,22,36.0,41,35,32.12,58553.0,13,848,89,PSG.LGD,55727.0,13.0,26.0,3042.0,2547
2843,82,17.0,13,50,32.12,94293.0,41,856,110,Royal Never Give Up,77507.0,15.0,27.0,20110.0,3478
2844,13,24.0,37,39,24.33,42223.0,5,553,64,Nigma Galaxy,35289.0,10.0,16.0,2652.0,1802
2845,74,27.0,6,35,24.33,66910.0,36,750,91,Tundra Esports,57306.0,11.0,22.0,1985.0,3367
2846,23,18.191974595842957,6,44,17.17,81486.7612757732,10,307,49,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1701
2847,13,18.191974595842957,10,19,17.17,81486.7612757732,5,201,43,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1361
2848,21,48.0,27,44,30.2,64182.0,12,637,73,Team Aster,41697.0,14.0,23.0,2295.0,1882
2849,49,71.0,12,46,30.2,67359.0,27,886,97,PSG.LGD,70593.0,15.0,23.0,22989.0,3076
2850,32,8.0,43,43,30.57,73920.0,11,544,77,Royal Never Give Up,36717.0,15.0,18.0,125.0,1889
2851,114,24.0,12,50,30.57,88055.0,42,722,104,OG,64496.0,14.0,28.0,9512.0,3237
2852,72,18.191974595842957,49,56,52.3,81486.7612757732,37,841,100,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2114
2853,106,18.191974595842957,37,30,52.3,81486.7612757732,44,907,109,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2472
2854,72,19.0,25,60,47.11,103383.0,31,1451,116,Evil Geniuses,95963.0,20.0,34.0,14765.0,2727
2855,59,35.0,32,30,47.11,92114.0,25,1563,119,PSG.LGD,103445.0,22.0,37.0,23704.0,2870
2856,7,18.191974595842957,20,16,18.13,81486.7612757732,5,214,44,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1259
2857,42,18.191974595842957,5,56,18.13,81486.7612757732,20,231,55,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1963
2858,34,16.0,34,17,44.58,84243.0,16,1210,109,Fnatic,73985.0,21.0,39.0,4309.0,2606
2859,77,26.0,16,80,44.58,114565.0,34,1664,126,OG,107735.0,20.0,29.0,21295.0,3221
2860,19,11.0,43,21,32.34,55549.0,9,827,84,PSG.LGD,50591.0,15.0,26.0,2027.0,2207
2861,98,29.0,10,29,32.34,81760.0,43,851,104,Tundra Esports,73759.0,16.0,31.0,16977.0,3167
2862,48,13.0,44,33,43.38,107164.0,22,882,102,OG,63165.0,20.0,34.0,2546.0,2226
2863,103,20.0,22,46,43.38,129731.0,43,1079,116,PSG.LGD,83024.0,21.0,33.0,13901.0,3028
2864,66,31.0,29,77,44.55,129893.0,28,1115,120,OG,106965.0,20.0,40.0,30941.0,3005
2865,57,31.0,28,20,44.55,122035.0,29,1172,111,Team Liquid,73560.0,20.0,35.0,8873.0,2684
2866,73,23.0,13,25,45.19,61485.0,28,950,97,Evil Geniuses,86347.0,17.0,8.0,14088.0,2268
2867,31,19.0,29,12,45.19,54269.0,12,951,78,Team Secret,53728.0,19.0,18.0,2636.0,1610
2868,30,7.0,30,18,29.14,36880.0,14,550,73,Team Secret,40527.0,13.0,12.0,1024.0,1744
2869,73,15.0,15,33,29.14,53730.0,30,605,91,Team Liquid,66419.0,12.0,9.0,13862.0,2557
2870,57,9.0,27,23,36.35,79734.0,20,625,84,Team Aster,44828.0,18.0,23.0,1562.0,1981
2871,52,21.0,21,60,36.35,87573.0,27,955,101,Royal Never Give Up,70594.0,18.0,27.0,16166.0,2773
2872,58,9.0,35,42,44.54,102066.0,22,1035,110,Royal Never Give Up,66849.0,20.0,32.0,1859.0,2592
2873,80,32.0,22,59,44.54,113008.0,35,1326,123,Team Aster,102041.0,21.0,28.0,27278.0,3346
2874,12,24.0,22,38,22.15,30418.0,6,500,64,Fnatic,29255.0,11.0,11.0,1141.0,1922
2875,40,14.0,6,44,22.15,44704.0,22,449,71,BOOM Esports,35995.0,10.0,11.0,1893.0,2263
2876,65,28.0,10,73,35.0,71630.0,30,739,98,OG,73894.0,14.0,14.0,15058.0,2547
2877,18,7.0,30,49,35.0,49913.0,10,600,81,Fnatic,42392.0,15.0,17.0,1868.0,1771
2878,77,18.0,29,38,53.13,125825.0,31,1275,122,Team Secret,62238.098293113595,19.0,10.0,17998.0,2520
2879,59,43.0,32,30,53.13,76027.0,28,1098,109,OG,62238.098293113595,21.0,39.0,4352.0,2185
2880,80,15.0,3,34,21.55,52069.0,29,392,71,Team Secret,40686.0,8.0,7.0,6635.0,2207
2881,4,77.0,29,34,21.55,44270.0,2,399,52,Fnatic,22741.0,9.0,6.0,850.0,1431
2882,39,18.191974595842957,36,73,45.2,81486.7612757732,18,798,82,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1766
2883,68,18.191974595842957,18,62,45.2,81486.7612757732,36,820,98,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2362
2884,57,8.0,13,16,39.35,74071.0,35,972,89,OG,79787.0,17.0,10.0,6962.0,2264
2885,13,15.0,35,35,39.35,40841.0,11,856,78,Evil Geniuses,54034.0,14.0,7.0,1175.0,1811
2886,29,18.191974595842957,29,26,32.55,81486.7612757732,10,458,65,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1471
2887,54,18.191974595842957,11,24,32.55,81486.7612757732,29,847,88,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2591
2888,44,3.0,28,79,35.22,89193.0,18,699,95,Nigma Galaxy,54188.0,17.0,18.0,8756.0,2338
2889,63,11.0,18,26,35.22,72398.0,27,961,112,Team Secret,81580.0,16.0,11.0,20169.0,3315
2890,54,14.0,45,60,34.37,101640.0,28,812,97,PSG.LGD,51765.0,17.0,25.0,1902.0,2620
2891,95,29.0,30,29,34.37,114855.0,45,1014,114,Thunder Awaken,87257.0,17.0,27.0,29970.0,3571
2892,62,18.191974595842957,9,22,30.12,81486.7612757732,27,548,78,Evil Geniuses,58910.0,13.504618937644342,19.03002309468822,9776.290127020786,2303
2893,20,18.191974595842957,28,25,30.12,81486.7612757732,9,464,65,Fnatic,36147.0,13.504618937644342,19.03002309468822,9776.290127020786,1675
2894,33,14.0,35,60,39.46,63068.0,17,969,93,Royal Never Give Up,56796.0,19.0,25.0,3332.0,2131
2895,85,49.0,17,50,39.46,110994.0,35,1156,115,PSG.LGD,83345.0,19.0,28.0,12814.0,3186
2896,82,36.0,10,56,35.22,90505.0,41,633,99,Team Liquid,59774.0,17.0,25.0,20035.0,2553
2897,19,19.0,41,47,35.22,52872.0,9,608,74,Nigma Galaxy,37680.0,16.0,20.0,880.0,1547
2898,51,66.0,7,21,29.45,66490.0,17,898,89,Royal Never Give Up,61954.0,15.0,28.0,11875.0,2670
2899,15,32.0,17,36,29.45,54872.0,7,763,75,Team Aster,47116.0,14.0,28.0,3073.0,2025
2900,23,18.191974595842957,31,23,25.22,81486.7612757732,13,279,53,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1388
2901,54,18.191974595842957,13,64,25.22,81486.7612757732,31,455,71,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2353
2902,44,30.0,35,30,41.29,100098.0,20,971,107,BOOM Esports,62507.0,17.0,33.0,809.0,2583
2903,92,49.0,20,40,41.29,131271.0,35,1300,123,OG,100252.0,20.0,29.0,24629.0,3412
2904,27,17.0,52,24,29.51,65728.0,10,566,67,Nigma Galaxy,36530.0,14.0,13.0,1248.0,1661
2905,115,82.0,10,48,29.51,103685.0,51,785,99,Team Liquid,76514.0,14.0,17.0,20405.0,3132
2906,24,8.0,38,56,32.52,68751.0,11,517,75,PSG.LGD,36632.0,14.0,23.0,9776.290127020786,1810
2907,99,43.0,11,20,32.52,90725.0,37,928,102,Team Liquid,73517.0,15.0,23.0,15013.0,3079
2908,39,18.0,24,39,33.44,75775.0,14,838,89,Royal Never Give Up,55851.0,15.0,23.0,3086.0,2321
2909,52,25.0,14,51,33.44,77505.0,24,1085,100,PSG.LGD,71496.0,16.0,23.0,12401.0,2906
2910,88,18.191974595842957,15,81,44.52,81486.7612757732,41,830,101,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2571
2911,40,18.191974595842957,41,24,44.52,81486.7612757732,14,606,71,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1286
2912,53,13.0,7,28,25.12,60956.0,33,726,86,Team Spirit,56380.0,10.0,19.0,5117.0,2966
2913,16,17.0,34,26,25.12,37348.0,7,615,66,OG,38535.0,13.0,19.0,747.0,1941
2914,33,20.0,32,41,39.44,77319.0,14,1058,99,Nigma Galaxy,64345.0,19.0,36.0,5880.0,2405
2915,90,30.0,14,38,39.44,103375.0,32,1004,114,BOOM Esports,87917.0,19.0,36.0,35756.0,3040
2916,23,10.0,36,53,31.22,63008.0,8,684,76,Tundra Esports,43312.0,14.0,27.0,510.0,1901
2917,78,77.0,8,29,31.22,92611.0,35,765,96,BOOM Esports,67672.0,14.0,26.0,20822.0,2869
2918,61,26.0,14,28,31.27,65359.0,23,918,98,Team Aster,69636.0,15.0,23.0,8090.0,2927
2919,29,28.0,23,56,31.27,54890.0,14,905,84,Royal Never Give Up,55971.0,15.0,23.0,3022.0,2334
2920,43,13.0,29,68,30.3,66674.0,18,620,79,Fnatic,46414.0,13.0,22.0,6424.0,2137
2921,65,38.0,19,30,30.3,66506.0,29,734,93,BOOM Esports,52693.0,15.0,18.0,8211.0,2848
